Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2731,Marketing,44,67623,12,41,100,Yes
2732,Sales,36,63492,12,60,100,Yes
2733,Marketing,34,51411,7,52,96,Yes
2734,IT,44,45534,5,59,87,No
2735,Operations,38,54181,7,50,85,Yes
2736,Sales,23,44996,9,44,97,Yes
2737,Finance,41,97089,5,59,96,No
2738,Sales,41,108609,2,52,63,No
2739,Finance,24,97666,5,38,75,No
2740,Finance,33,54405,8,33,100,Yes
2741,Sales,23,96325,12,34,94,Yes
2742,Finance,57,53930,4,38,58,No
2743,Finance,35,42529,2,42,51,No
2744,IT,37,78546,10,39,90,Yes
2745,Marketing,40,32942,3,56,83,No
2746,Marketing,55,32548,9,45,90,Yes
2747,Operations,27,43296,9,59,100,Yes
2748,Operations,34,76016,8,42,79,No
2749,IT,57,25296,8,33,77,No
2750,Operations,43,92945,8,50,84,Yes
2751,Sales,39,84980,8,42,69,No
2752,HR,33,81782,8,50,94,Yes
2753,HR,51,59229,1,37,61,No
2754,HR,28,78444,6,60,87,No
2755,IT,53,60036,12,42,91,Yes
2756,IT,40,64322,9,44,100,Yes
2757,Finance,27,52167,8,49,89,Yes
2758,HR,41,76667,3,49,73,No
2759,Sales,48,119527,11,42,89,Yes
2760,Operations,58,108337,1,52,57,No
2761,Sales,28,76468,2,56,80,No
2762,Operations,26,97894,11,34,90,Yes
2763,HR,32,78084,2,51,62,No
2764,HR,36,88138,7,51,71,No
2765,HR,24,47588,12,57,100,Yes
2766,IT,26,87901,6,35,57,No
2767,Operations,44,42671,11,59,100,Yes
2768,IT,58,108038,2,55,67,No
2769,IT,30,115664,8,34,76,No
2770,Marketing,36,56645,9,42,94,Yes
2771,Sales,24,32637,7,58,96,Yes
2772,Sales,50,25660,4,34,71,No
2773,Finance,27,31922,13,54,100,Yes
2774,IT,38,118697,13,42,94,Yes
2775,Operations,47,69721,1,53,56,No
2776,Marketing,42,82256,4,60,88,No
2777,Marketing,29,94506,4,49,59,No
2778,Sales,42,93943,8,52,76,No
2779,IT,32,52843,4,37,49,No
2780,Finance,59,34046,4,57,75,No
2781,IT,29,114336,13,38,62,No
2782,HR,45,88985,2,50,48,No
2783,IT,56,105083,12,48,90,Yes
2784,HR,35,55346,10,60,100,Yes
2785,HR,35,113284,7,58,100,Yes
2786,Finance,31,116384,4,49,71,No
2787,Operations,33,78526,11,44,100,Yes
2788,Sales,59,98143,6,55,90,No
2789,IT,55,61787,3,51,56,No
2790,HR,31,58583,7,39,86,Yes
2791,IT,38,37563,6,40,70,No
2792,Operations,38,71060,3,34,58,No
2793,Sales,24,58690,4,38,66,No
2794,Operations,52,119712,10,58,100,Yes
2795,Sales,22,39925,14,40,100,Yes
2796,Marketing,33,111787,5,56,83,No
2797,Sales,25,108184,9,59,100,Yes
2798,Finance,34,45108,14,48,100,Yes
2799,Operations,55,101515,6,31,63,No
2800,HR,42,93258,13,35,95,Yes
2801,Marketing,43,30355,4,58,84,No
2802,Finance,25,71069,11,52,100,Yes
2803,IT,39,119335,11,50,100,Yes
2804,Operations,26,79471,7,30,46,No
2805,HR,40,57705,2,32,42,No
2806,Sales,23,68909,4,32,44,No
2807,HR,33,113606,5,57,76,No
2808,IT,38,78739,4,43,68,No
2809,Marketing,31,101820,4,49,54,No
2810,Marketing,55,112273,11,59,100,Yes
2811,Operations,27,48241,13,55,100,Yes
2812,Marketing,29,52414,9,51,85,Yes
2813,Operations,32,75818,14,34,100,Yes
2814,Operations,33,45895,11,46,93,Yes
2815,Operations,30,117307,13,44,100,Yes
2816,Sales,23,87409,2,35,57,No
2817,Finance,29,80324,6,43,73,No
2818,Operations,32,91920,14,43,100,Yes
2819,Operations,57,78555,8,54,99,Yes
2820,Finance,31,90453,8,56,100,Yes
2821,HR,42,47689,11,46,100,Yes
2822,Operations,41,89356,7,37,61,No
2823,Sales,29,118011,10,37,84,Yes
2824,Marketing,57,33252,11,48,100,Yes
2825,Marketing,50,55844,4,60,82,No
2826,IT,33,48365,7,58,96,Yes
2827,IT,35,31026,13,38,100,Yes
2828,Marketing,42,53523,10,40,100,Yes
2829,Marketing,43,35482,6,42,82,No
2830,Sales,42,73888,11,42,100,Yes
2831,Finance,51,75110,6,56,73,No
2832,IT,41,115644,2,53,74,No
2833,Finance,45,25493,8,48,96,Yes
2834,Sales,44,81194,8,55,92,Yes
2835,Marketing,28,107001,14,50,100,Yes
2836,Operations,30,64767,11,48,100,Yes
2837,Finance,22,54550,7,34,64,No
2838,Marketing,47,38833,11,45,82,Yes
2839,Marketing,59,27970,9,38,71,No
2840,HR,59,107681,8,60,90,Yes
2841,Finance,43,74177,14,57,100,Yes
2842,Operations,31,92342,9,49,82,Yes
2843,Finance,27,96200,9,51,100,Yes
2844,Marketing,38,86501,6,32,66,No
2845,Operations,59,53900,2,48,48,No
2846,Sales,45,39126,12,34,87,Yes
2847,HR,31,95690,7,37,84,Yes
2848,Marketing,29,112744,3,43,70,No
2849,IT,42,104303,13,53,100,Yes
2850,IT,27,110579,7,32,78,No
2851,HR,42,72994,9,53,90,Yes
2852,Sales,45,92061,10,42,94,Yes
2853,Marketing,54,41978,14,40,95,Yes
2854,Finance,39,81344,10,58,100,Yes
2855,HR,49,71648,2,37,47,No
2856,Sales,53,26055,14,48,100,Yes
2857,Finance,33,100582,13,39,100,Yes
2858,IT,48,106214,6,60,97,No
2859,IT,31,69876,13,58,100,Yes
2860,Finance,53,117160,6,60,100,No
2861,HR,47,63725,9,55,100,Yes
2862,IT,46,30255,13,47,100,Yes
2863,Marketing,32,99947,9,55,83,Yes
2864,Operations,44,78380,13,47,100,Yes
2865,Finance,55,78333,5,54,84,No
2866,Finance,44,67459,14,36,92,Yes
2867,IT,50,61163,5,45,67,No
2868,HR,52,58971,9,35,80,No
2869,Marketing,28,90149,8,45,90,Yes
2870,HR,54,109730,7,45,88,Yes
2871,Sales,42,44476,8,52,86,Yes
2872,Sales,23,93580,6,53,85,No
2873,Operations,39,111593,3,57,77,No
2874,IT,54,94050,7,30,63,No
2875,IT,58,100526,8,53,88,Yes
2876,IT,55,32507,8,48,95,Yes
2877,Operations,41,95393,1,32,35,No
2878,Sales,56,37118,7,35,58,No
2879,HR,39,75529,3,33,61,No
2880,Operations,45,93682,2,33,32,No
2881,Operations,29,116937,14,33,100,Yes
2882,HR,51,79176,2,39,52,No
2883,IT,31,116713,14,38,100,Yes
2884,Marketing,44,29414,14,37,100,Yes
2885,HR,32,108030,8,48,58,No
2886,Sales,23,110973,9,46,83,Yes
2887,Finance,47,87137,3,46,63,No
2888,Finance,57,28937,14,30,98,Yes
2889,Operations,54,61731,3,49,69,No
2890,Finance,34,111862,6,43,83,No
2891,Marketing,46,63665,11,51,100,Yes
2892,IT,25,99510,10,49,91,Yes
2893,Sales,40,42500,1,56,55,No
2894,Marketing,39,26750,6,40,86,No
2895,Sales,58,90018,12,32,90,Yes
2896,Sales,51,29027,3,53,67,No
2897,IT,40,30745,11,59,100,Yes
2898,Operations,44,86731,4,37,69,No
2899,Finance,37,111984,9,51,86,Yes
2900,IT,22,53451,3,54,64,No
2901,Marketing,33,118743,1,57,45,No
2902,Operations,45,96474,3,39,51,No
2903,Marketing,55,86536,7,46,86,Yes
2904,Operations,29,37150,13,58,100,Yes
2905,Marketing,39,38406,7,37,89,Yes
2906,IT,26,44781,11,51,100,Yes
2907,Operations,47,82417,5,30,53,No
2908,Operations,51,43325,14,49,100,Yes
2909,Sales,34,93684,1,50,41,No
2910,Sales,40,119415,11,36,90,Yes
2911,HR,50,98469,8,53,96,Yes
2912,Marketing,24,34436,10,38,86,Yes
2913,Sales,47,42669,8,57,99,Yes
2914,HR,33,97010,10,41,84,Yes
2915,Sales,23,101764,12,51,98,Yes
2916,Marketing,32,26843,10,55,100,Yes
2917,Operations,49,90609,13,38,100,Yes
2918,Finance,39,75812,10,49,97,Yes
2919,Marketing,34,41059,2,53,65,No
2920,IT,58,111269,10,32,89,Yes
2921,Sales,43,65768,3,33,55,No
2922,Sales,33,50395,4,39,67,No
2923,Operations,23,45202,1,33,48,No
2924,IT,58,38273,4,51,75,No
2925,Operations,28,73889,5,60,88,No
2926,IT,47,98048,3,38,72,No
2927,Finance,47,118767,14,51,100,Yes
2928,Sales,45,113810,11,30,76,No
2929,Sales,33,70510,10,34,65,No
2930,Finance,37,112945,2,38,45,No
2931,HR,44,95649,13,34,100,Yes
2932,Operations,30,27881,6,35,74,No
2933,Finance,53,70913,8,48,75,No
2934,Operations,36,109785,7,37,79,No
2935,Marketing,58,90037,11,39,100,Yes
2936,Sales,34,87457,14,40,100,Yes
2937,Operations,26,60343,1,42,51,No
2938,IT,32,87389,4,49,67,No
2939,Operations,31,103250,3,33,43,No
2940,Marketing,34,33656,6,40,77,No
2941,Sales,36,30741,9,41,91,Yes
2942,Finance,28,41661,9,34,75,No
2943,Marketing,49,53690,7,59,100,Yes
2944,Sales,53,57833,12,39,83,Yes
2945,Operations,56,96240,9,60,100,Yes
2946,HR,36,102711,8,54,86,Yes
2947,HR,57,82141,5,58,86,No
2948,IT,42,103232,9,53,78,No
2949,Sales,27,64023,14,36,100,Yes
2950,HR,22,65209,7,50,95,Yes
2951,Finance,25,118590,5,38,65,No
2952,Sales,32,111612,8,38,74,No
2953,Finance,47,105522,7,39,81,Yes
2954,Finance,58,39440,9,39,87,Yes
2955,HR,44,32960,10,31,90,Yes
2956,Sales,50,47462,1,33,36,No
2957,Operations,42,42821,13,37,100,Yes
2958,Marketing,48,82772,9,58,100,Yes
2959,HR,34,52258,7,43,84,Yes
2960,HR,44,117889,1,46,49,No
2961,Operations,37,113952,1,42,50,No
2962,Sales,51,87524,5,60,86,No
2963,Sales,25,47115,8,50,94,Yes
2964,Finance,37,71433,9,53,100,Yes
2965,Operations,52,115504,12,47,100,Yes
2966,Operations,46,113267,6,47,70,No
2967,Sales,33,113321,12,42,100,Yes
2968,Finance,47,104364,13,37,96,Yes
2969,HR,58,95077,10,55,95,Yes
2970,IT,54,65644,12,41,100,Yes
2971,Marketing,49,87643,8,54,91,Yes
2972,HR,30,38311,6,52,63,No
2973,Sales,33,55531,11,53,100,Yes
2974,Marketing,26,39588,6,50,75,No
2975,IT,49,74416,4,30,55,No
2976,IT,56,37380,11,49,100,Yes
2977,Finance,26,67645,5,60,86,No
2978,Marketing,55,42818,14,47,96,Yes
2979,Finance,55,55857,2,32,22,No
2980,HR,34,46711,3,41,49,No
2981,Operations,35,30097,3,48,62,No
2982,Operations,32,53393,14,54,100,Yes
2983,Operations,59,47076,12,42,100,Yes
2984,Marketing,25,109274,11,60,100,Yes
2985,Operations,54,82609,5,39,49,No
2986,HR,28,54317,14,44,100,Yes
2987,Finance,29,83480,5,49,69,No
2988,Marketing,58,32044,6,31,63,No
2989,Finance,31,96033,5,48,90,No
2990,Marketing,36,80486,12,32,100,Yes
2991,Finance,59,80162,6,43,73,No
2992,IT,36,104287,8,36,84,Yes
2993,Finance,26,54882,2,37,49,No
2994,Operations,50,79078,4,58,67,No
2995,IT,40,83734,13,40,100,Yes
2996,Finance,31,68826,6,58,82,No
2997,Marketing,33,112985,12,51,100,Yes
2998,Marketing,25,69028,5,49,65,No
2999,Marketing,52,76331,1,35,41,No
3000,Sales,39,57543,9,58,100,Yes
3001,HR,37,54362,3,40,62,No
3002,Marketing,57,52315,2,46,59,No
3003,IT,46,52746,9,58,100,Yes
3004,Marketing,44,35057,7,39,95,Yes
3005,Sales,33,67915,5,53,73,No
3006,Operations,55,46061,12,46,100,Yes
3007,IT,57,76370,6,60,100,No
3008,Sales,58,59157,12,50,100,Yes
3009,Operations,24,36322,11,31,93,Yes
3010,IT,30,94812,4,60,61,No
3011,Finance,39,102842,1,35,34,No
3012,HR,56,59017,4,54,69,No
3013,HR,55,81792,9,34,92,Yes
3014,Sales,35,52742,1,33,30,No
3015,Operations,25,89808,10,59,100,Yes
3016,HR,50,42629,3,31,54,No
3017,Operations,36,33245,5,41,58,No
3018,Operations,49,68870,7,32,69,No
3019,Sales,37,89829,9,35,81,Yes
3020,Sales,33,35588,6,53,91,No
3021,Sales,26,25442,3,43,64,No
3022,HR,55,102339,13,37,100,Yes
3023,Sales,22,65721,7,50,87,Yes
3024,HR,53,62145,14,50,100,Yes
3025,Sales,47,35599,4,55,76,No
3026,Marketing,38,97594,3,43,58,No
3027,Operations,48,107742,14,58,100,Yes
3028,Sales,45,102430,7,32,62,No
3029,IT,56,27939,11,45,100,Yes
3030,Operations,47,47149,11,44,99,Yes
3031,Operations,59,91567,7,36,63,No
3032,Sales,44,35208,4,44,52,No
3033,Finance,43,91098,12,42,100,Yes
3034,Sales,25,74492,7,35,80,No
3035,Operations,30,45951,11,44,92,Yes
3036,IT,25,73920,14,46,100,Yes
3037,Operations,28,71766,2,33,51,No
3038,IT,44,82014,1,51,65,No
3039,HR,23,53351,12,56,100,Yes
3040,Marketing,45,109216,2,51,65,No
3041,Operations,52,74386,4,56,81,No
3042,Sales,52,112122,8,43,90,Yes
3043,HR,55,34308,3,44,48,No
3044,Marketing,45,84252,10,57,100,Yes
3045,Sales,47,100145,6,41,73,No
3046,Finance,37,108211,6,48,85,No
3047,Sales,34,53064,13,51,100,Yes
3048,IT,36,78879,9,57,100,Yes
3049,IT,48,33720,9,39,87,Yes
3050,Finance,25,67940,4,35,36,No
3051,HR,37,104993,9,57,92,Yes
3052,Marketing,51,93475,13,54,100,Yes
3053,Sales,51,72113,6,38,55,No
3054,IT,57,73926,2,31,42,No
3055,HR,24,63203,10,33,82,Yes
3056,Finance,43,113901,14,38,100,Yes
3057,Operations,43,30392,11,44,87,Yes
3058,IT,33,50905,6,59,91,No
3059,Finance,42,98508,2,42,43,No
3060,Sales,25,75385,8,49,71,No
3061,Marketing,52,55653,4,37,62,No
3062,IT,52,116865,5,55,86,No
3063,IT,44,109720,8,57,100,Yes
3064,Sales,41,39799,14,48,100,Yes
3065,Operations,36,85103,11,48,100,Yes
3066,HR,44,40052,8,54,99,Yes
3067,Marketing,49,31044,12,45,100,Yes
3068,IT,37,44871,14,40,100,Yes
3069,Marketing,58,114303,12,39,100,Yes
3070,IT,42,45234,6,37,77,No
3071,Marketing,36,46381,4,30,51,No
3072,Finance,38,42274,1,39,48,No
3073,IT,58,112840,12,59,100,Yes
3074,Marketing,34,108108,7,47,85,Yes
3075,HR,40,74892,8,32,83,Yes
3076,Finance,51,75521,9,59,100,Yes
3077,Finance,39,116501,2,40,43,No
3078,HR,35,108920,1,47,38,No
3079,Marketing,57,108391,4,32,52,No
3080,Sales,57,42920,13,37,90,Yes
3081,HR,41,41702,5,56,81,No
3082,Marketing,40,26894,10,56,100,Yes
3083,HR,28,55985,12,57,100,Yes
3084,HR,25,53287,1,43,53,No
3085,IT,55,98527,5,35,69,No
3086,Marketing,23,40439,6,44,69,No
3087,Sales,26,119620,3,43,73,No
3088,IT,31,67235,12,36,100,Yes
3089,HR,53,52659,7,39,78,No
3090,Operations,34,49976,14,44,95,Yes
3091,HR,26,107643,6,60,100,No
3092,HR,31,92865,4,58,95,No
3093,Marketing,31,93306,3,39,54,No
3094,Marketing,59,81697,5,51,76,No
3095,IT,48,95382,3,46,55,No
3096,Sales,42,41651,10,56,89,Yes
3097,IT,29,74044,9,48,87,Yes
3098,Finance,22,39633,9,58,100,Yes
3099,HR,49,104164,6,46,86,No
3100,Operations,35,25569,13,41,98,Yes
3101,HR,42,84900,11,44,93,Yes
3102,HR,51,92509,6,55,100,No
3103,IT,42,58038,12,41,90,Yes
3104,Operations,30,74088,14,54,100,Yes
3105,Operations,38,98177,4,58,73,No
3106,Operations,26,99466,4,38,44,No
3107,IT,52,97216,2,34,38,No
3108,HR,59,91793,10,33,77,No
3109,IT,40,98786,4,41,51,No
3110,Marketing,57,63138,8,45,98,Yes
3111,Marketing,54,88310,13,38,91,Yes
3112,IT,34,53757,10,54,100,Yes
3113,Operations,35,95394,2,60,61,No
3114,HR,54,104027,9,32,74,No
3115,IT,50,115830,14,50,100,Yes
3116,IT,57,81151,1,32,37,No
3117,IT,31,74272,13,55,100,Yes
3118,Finance,52,31908,2,47,71,No
3119,Marketing,27,35844,2,46,50,No
3120,Operations,22,76455,11,57,100,Yes
3121,Sales,28,93447,13,39,95,Yes
3122,Operations,48,99527,14,31,98,Yes
3123,Sales,42,102108,6,53,100,No
3124,Finance,49,68066,14,40,100,Yes
3125,IT,37,65004,7,53,100,Yes
3126,Finance,44,63333,13,32,94,Yes
3127,Finance,41,108029,3,52,72,No
3128,HR,59,64697,11,52,100,Yes
3129,Marketing,46,42634,9,31,79,No
3130,Sales,49,49561,5,38,52,No
3131,IT,26,43033,5,48,75,No
3132,Sales,42,97887,11,31,80,No
3133,Operations,39,80063,12,57,100,Yes
3134,Sales,27,50921,4,48,64,No
3135,Operations,50,44340,9,31,79,No
3136,Marketing,40,87781,8,44,94,Yes
3137,Operations,54,39901,12,53,100,Yes
3138,Sales,22,35638,4,50,69,No
3139,Sales,24,63596,4,32,60,No
3140,Operations,42,111914,2,34,44,No
3141,Finance,56,69324,9,40,88,Yes
3142,Marketing,24,113356,3,56,71,No
3143,HR,46,115596,4,53,75,No
3144,IT,59,57642,14,36,95,Yes
3145,Sales,41,50378,7,35,71,No
3146,IT,55,75867,10,43,100,Yes
3147,HR,42,98686,8,58,99,Yes
3148,IT,44,67875,8,30,61,No
3149,HR,27,114595,4,55,89,No
3150,Operations,34,108729,7,46,88,Yes
3151,Finance,44,89377,10,46,100,Yes
3152,Sales,30,79691,1,43,55,No
3153,HR,38,118337,6,39,57,No
3154,IT,23,89303,6,59,95,No
3155,Sales,40,85839,6,37,80,No
3156,Finance,40,74063,12,37,92,Yes
3157,Operations,28,116782,2,43,33,No
3158,Sales,41,103343,8,36,79,No
3159,HR,30,108071,14,35,100,Yes
3160,Finance,38,30492,5,33,42,No
3161,IT,48,56357,5,30,61,No
3162,Finance,23,96838,2,44,59,No
3163,Finance,57,57314,4,60,65,No
3164,Marketing,40,73697,12,54,100,Yes
3165,Finance,38,95283,9,44,96,Yes
3166,Finance,26,84567,9,30,56,No
3167,Sales,39,72006,6,49,87,No
3168,IT,28,85011,11,32,94,Yes
3169,Sales,38,35686,9,52,100,Yes
3170,Sales,57,62449,4,34,47,No
3171,HR,25,86606,11,34,97,Yes
3172,Sales,59,43891,1,33,35,No
3173,Marketing,46,77115,2,46,50,No
3174,Marketing,26,85719,13,50,100,Yes
3175,HR,51,98030,1,49,34,No
3176,Operations,33,61723,8,43,88,Yes
3177,IT,25,54877,9,55,97,Yes
3178,IT,45,118517,10,58,80,No
3179,Sales,50,39026,12,37,97,Yes
3180,Sales,30,45422,6,31,72,No
3181,Operations,25,34244,2,37,33,No
3182,Sales,45,58481,6,30,52,No
3183,IT,35,114180,9,58,100,Yes
3184,Finance,26,83031,12,33,67,No
3185,Marketing,39,33521,3,48,57,No
3186,Finance,40,26746,9,34,82,Yes
3187,Finance,33,108127,2,58,62,No
3188,IT,39,117254,11,34,76,No
3189,Finance,38,93232,5,50,62,No
3190,Operations,51,37012,11,57,95,Yes
3191,HR,45,105224,2,49,52,No
3192,Sales,32,48457,7,53,98,Yes
3193,HR,56,95572,11,48,100,Yes
3194,Marketing,44,54960,10,41,91,Yes
3195,Sales,38,112695,9,49,100,Yes
3196,Finance,22,32910,7,30,55,No
3197,Marketing,36,27693,12,36,75,No
3198,Sales,53,40858,5,46,89,No
3199,Operations,30,53810,4,60,74,No
3200,Operations,36,45092,12,31,98,Yes
3201,Operations,49,113779,4,40,61,No
3202,Operations,45,73700,10,36,95,Yes
3203,Finance,56,83105,8,46,95,Yes
3204,HR,43,55505,10,56,100,Yes
3205,Sales,48,98228,13,32,100,Yes
3206,Finance,40,53555,10,58,100,Yes
3207,Operations,33,96934,14,51,100,Yes
3208,HR,41,97788,10,35,100,Yes
3209,Marketing,22,102257,10,51,93,Yes
3210,Marketing,42,42939,10,40,90,Yes
3211,Marketing,22,36825,1,58,69,No
3212,Operations,31,115787,5,47,55,No
3213,Marketing,53,49151,14,47,100,Yes
3214,IT,43,25036,2,51,65,No
3215,Sales,39,118948,13,39,100,Yes
3216,Sales,53,108707,11,34,100,Yes
3217,Operations,48,64051,9,59,100,Yes
3218,IT,49,105738,7,52,100,Yes
3219,Finance,39,98596,10,52,100,Yes
3220,Finance,50,85071,8,50,92,Yes
3221,Marketing,39,98601,6,53,66,No
3222,HR,29,54873,9,55,85,Yes
3223,Finance,52,61648,6,51,81,No
3224,HR,55,96468,7,44,74,No
3225,Sales,28,51470,7,50,87,Yes
3226,HR,57,90129,9,49,100,Yes
3227,Sales,39,33328,11,52,100,Yes
3228,IT,59,31333,8,33,66,No
3229,IT,30,71638,13,50,100,Yes
3230,Operations,30,36268,1,50,45,No
3231,Operations,29,95603,4,30,38,No
3232,Marketing,56,42045,7,44,82,Yes
3233,Finance,39,65741,11,46,92,Yes
3234,Marketing,26,113306,8,48,81,Yes
3235,Sales,35,67770,7,60,100,Yes
3236,Marketing,49,32887,12,43,100,Yes
3237,HR,51,49918,3,56,67,No
3238,Sales,25,60497,4,48,51,No
3239,Operations,41,118562,12,47,99,Yes
3240,IT,46,86009,7,57,100,Yes
3241,Operations,49,36929,8,31,80,No
3242,Finance,33,86762,7,35,84,Yes
3243,Sales,23,104099,6,42,74,No
3244,Sales,35,53546,9,46,87,Yes
3245,HR,43,103424,9,35,89,Yes
3246,Finance,52,62338,11,50,100,Yes
3247,IT,44,59283,13,51,100,Yes
3248,Sales,41,107494,7,34,61,No
3249,Sales,59,103170,8,36,60,No
3250,HR,25,109787,6,30,52,No
3251,Marketing,36,71566,1,42,53,No
3252,IT,45,110464,1,48,47,No
3253,Operations,46,106991,6,51,90,No
3254,Finance,22,117680,2,30,59,No
3255,Sales,28,53013,14,42,100,Yes
3256,Sales,52,77132,8,40,79,No
3257,Operations,33,112412,1,56,66,No
3258,IT,26,117498,13,36,95,Yes
3259,Marketing,59,53084,2,49,52,No
3260,Sales,33,46143,8,32,65,No
3261,IT,39,116627,12,55,100,Yes
3262,Operations,23,39179,6,54,92,No
3263,HR,31,83726,12,30,85,Yes
3264,Marketing,36,35222,10,37,98,Yes
3265,Finance,51,84965,2,46,61,No
3266,Sales,38,89068,2,42,51,No
3267,IT,25,48949,11,43,100,Yes
3268,HR,28,41116,14,34,94,Yes
3269,Finance,52,76052,7,55,82,Yes
3270,IT,55,76369,5,53,85,No
3271,IT,27,73817,5,51,54,No
3272,Finance,59,108203,8,52,92,Yes
3273,HR,55,99311,12,56,100,Yes
3274,Operations,36,54655,12,53,100,Yes
3275,HR,35,82802,7,58,100,Yes
3276,Marketing,27,72632,12,35,93,Yes
3277,Sales,58,39193,14,56,100,Yes
3278,Finance,53,105212,9,51,87,Yes
3279,Operations,24,55776,4,56,71,No
3280,Finance,24,68225,10,35,98,Yes
3281,Finance,43,85010,4,50,69,No
3282,HR,43,107735,2,37,48,No
3283,Sales,31,90451,3,42,46,No
3284,Marketing,24,73812,1,47,56,No
3285,IT,33,105602,1,52,64,No
3286,IT,50,43895,7,60,100,Yes
3287,Finance,38,90782,14,33,90,Yes
3288,Sales,28,46209,14,46,100,Yes
3289,Operations,34,107336,5,58,73,No
3290,HR,23,86807,3,34,48,No
3291,Sales,25,48086,7,32,50,No
3292,Sales,31,110637,14,33,100,Yes
3293,HR,45,107027,2,52,51,No
3294,Finance,38,52207,3,34,44,No
3295,Sales,27,45897,1,43,48,No
3296,IT,40,88083,8,44,92,Yes
3297,HR,26,91957,2,49,66,No
3298,Operations,53,103506,7,46,57,No
3299,Marketing,31,32283,11,35,96,Yes
3300,Finance,30,119024,9,56,100,Yes
3301,HR,48,106481,6,39,63,No
3302,Marketing,34,25255,2,51,52,No
3303,Marketing,40,101555,2,52,61,No
3304,Operations,42,40487,9,45,92,Yes
3305,Sales,45,44346,10,46,99,Yes
3306,Operations,59,60050,8,43,81,Yes
3307,Sales,25,33744,14,49,93,Yes
3308,Sales,45,49756,14,41,100,Yes
3309,HR,56,86596,14,38,96,Yes
3310,HR,24,108397,9,44,100,Yes
3311,Finance,25,50146,4,41,61,No
3312,Sales,58,80032,4,43,70,No
3313,Marketing,56,67687,2,55,71,No
3314,IT,52,71103,14,51,100,Yes
3315,Finance,46,46976,10,47,92,Yes
3316,HR,34,87863,1,49,48,No
3317,Operations,25,25591,10,35,64,No
3318,Finance,35,31277,13,33,99,Yes
3319,Finance,34,86860,4,60,83,No
3320,Finance,48,27260,10,55,100,Yes
3321,Finance,27,90883,10,52,100,Yes
3322,IT,38,49741,11,41,83,Yes
3323,Operations,57,62211,8,42,79,No
3324,Operations,56,66542,2,48,51,No
3325,Operations,38,31869,13,51,100,Yes
3326,Sales,23,118618,12,42,100,Yes
3327,Marketing,34,112616,11,60,100,Yes
3328,Operations,23,89732,8,41,79,No
3329,Finance,49,119515,1,49,43,No
3330,Finance,47,44422,1,32,33,No
3331,Operations,43,60613,4,57,82,No
3332,Operations,24,82016,7,32,53,No
3333,Finance,56,85110,9,43,87,Yes
3334,Sales,33,113529,5,47,64,No
3335,HR,45,102922,2,56,52,No
3336,HR,26,59033,12,48,100,Yes
3337,Operations,41,70213,7,58,100,Yes
3338,IT,34,86993,11,57,100,Yes
3339,Operations,33,37938,2,59,66,No
3340,Operations,34,101695,9,39,63,No
3341,HR,31,27274,9,46,75,No
3342,Finance,54,109390,3,44,47,No
3343,Operations,37,56815,13,48,100,Yes
3344,Finance,56,101018,8,38,76,No
3345,Finance,24,43961,11,33,91,Yes
3346,IT,26,45044,4,44,70,No
3347,Finance,47,46975,3,48,65,No
3348,HR,32,39706,1,45,39,No
3349,Sales,28,30974,5,37,65,No
3350,Sales,31,101464,13,46,100,Yes
3351,Marketing,55,46213,14,50,100,Yes
3352,Operations,24,26950,11,30,66,No
3353,HR,29,110013,4,36,67,No
3354,Finance,52,35411,1,50,55,No
3355,Sales,32,112231,10,60,82,Yes
3356,HR,28,71156,8,47,100,Yes
3357,Sales,23,87744,8,41,76,No
3358,Finance,27,42771,13,45,100,Yes
3359,Sales,53,94810,8,59,100,Yes
3360,Operations,41,60053,3,30,42,No
3361,Operations,55,77076,6,56,87,No
3362,Marketing,37,32045,12,44,96,Yes
3363,Marketing,46,82623,12,36,96,Yes
3364,Sales,33,54714,7,57,100,Yes
3365,HR,28,59386,9,46,82,Yes
3366,Operations,38,33562,5,32,62,No
3367,HR,32,80048,9,40,77,No
3368,HR,27,118295,6,60,88,No
3369,Sales,44,37026,10,35,100,Yes
3370,HR,48,56589,10,60,100,Yes
3371,Operations,27,51844,10,35,92,Yes
3372,Finance,59,48447,4,44,64,No
3373,Marketing,23,115415,13,36,100,Yes
3374,Finance,43,102502,1,40,35,No
3375,HR,41,108268,1,59,48,No
3376,Finance,46,79708,14,56,100,Yes
3377,Operations,36,88925,10,46,92,Yes
3378,Operations,50,95825,5,52,81,No
3379,HR,29,76574,13,47,100,Yes
3380,Sales,58,110548,14,51,100,Yes
3381,Finance,54,43812,3,58,95,No
3382,Sales,43,80309,5,53,79,No
3383,Sales,26,89230,5,58,75,No
3384,IT,39,66628,1,50,31,No
3385,HR,59,65581,14,55,100,Yes
3386,Marketing,58,71628,8,48,65,No
3387,Operations,51,113628,5,56,84,No
3388,Operations,52,50105,5,37,76,No
3389,HR,31,104830,9,53,97,Yes
3390,Marketing,36,94157,8,49,90,Yes
3391,Operations,39,57442,13,37,100,Yes
3392,HR,44,112235,1,50,61,No
3393,Operations,54,27347,3,58,84,No
3394,Sales,37,72650,12,40,99,Yes
3395,Finance,59,42110,7,50,62,No
3396,Finance,56,87170,1,32,48,No
3397,Operations,55,29923,1,60,62,No
3398,IT,49,76801,5,52,68,No
3399,Marketing,23,87771,9,56,100,Yes
